Country,Country_Code,Pesticide_Type,Year,Unit,Pesticide_Use,Pesticide_Use_scaled
North Macedonia,154,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Pesticides (total),2015,t,10.0,-0.1058821128072228
Northern Mariana Islands,163,Pesticides (total),2015,kg/ha,19.92,-0.10577514653847424
Northern Mariana Islands,163,Pesticides (total),2015,kg/cap,0.19,-0.10598789295807193
Northern Mariana Islands,163,Pesticides (total),2016,t,10.0,-0.1058821128072228
Northern Mariana Islands,163,Pesticides (total),2016,kg/ha,20.75,-0.10576619673977854
Northern Mariana Islands,163,Pesticides (total),2016,kg/cap,0.2,-0.10598778512917198
Northern Mariana Islands,163,Pesticides (total),2017,t,11.0,-0.10587132991722799
Northern Mariana Islands,163,Pesticides (total),2017,kg/ha,21.57,-0.1057573547699828
Northern Mariana Islands,163,Pesticides (total),2017,kg/cap,0.22,-0.1059875694713721
Northern Mariana Islands,163,Pesticides (total),2018,t,11.0,-0.10587132991722799
Northern Mariana Islands,163,Pesticides (total),2018,kg/ha,21.81,-0.10575476687638403
Northern Mariana Islands,163,Pesticides (total),2018,kg/cap,0.23,-0.10598746164247215
Northern Mariana Islands,163,Pesticides (total),2019,t,12.0,-0.10586054702723317
Northern Mariana Islands,163,Pesticides (total),2019,kg/ha,22.14,-0.10575120852268576
Northern Mariana Islands,163,Pesticides (total),2019,kg/cap,0.24,-0.10598735381357219
Northern Mariana Islands,163,Pesticides (total),2020,t,12.0,-0.10586054702723317
Northern Mariana Islands,163,Pesticides (total),2020,kg/ha,22.61,-0.10574614056438818
Northern Mariana Islands,163,Pesticides (total),2020,kg/cap,0.25,-0.10598724598467224
Northern Mariana Islands,163,Pesticides (total),2021,t,8.0,-0.10590367858721243
Northern Mariana Islands,163,Pesticides (total),2021,kg/ha,23.34,-0.10573826905469197
Northern Mariana Islands,163,Pesticides (total),2021,kg/cap,0.17,-0.10598810861587182
Northern Mariana Islands,163,Pesticides (total),2022,t,4.0,-0.10594681014719169
Northern Mariana Islands,163,Pesticides (total),2022,kg/ha,24.64,-0.10572425129769872
Northern Mariana Islands,163,Pesticides (total),2022,kg/cap,0.09,-0.1059889712470714
Northern Mariana Islands,163,Pesticides (total),2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Pesticides (total),2023,kg/ha,0.41,-0.10598552072227307
Northern Mariana Islands,163,Pesticides (total),2023,kg/cap,0.0,-0.10598994170717095
Northern Mariana Islands,163,Insecticides,2015,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2016,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2017,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2018,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2019,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2020,t,3.0,-0.1059575930371865
Northern Mariana Islands,163,Insecticides,2021,t,2.0,-0.10596837592718132
Northern Mariana Islands,163,Insecticides,2022,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Insecticides,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Herbicides,2015,t,7.0,-0.10591446147720725
Northern Mariana Islands,163,Herbicides,2016,t,7.0,-0.10591446147720725
Northern Mariana Islands,163,Herbicides,2017,t,7.0,-0.10591446147720725
Northern Mariana Islands,163,Herbicides,2018,t,8.0,-0.10590367858721243
Northern Mariana Islands,163,Herbicides,2019,t,8.0,-0.10590367858721243
Northern Mariana Islands,163,Herbicides,2020,t,8.0,-0.10590367858721243
Northern Mariana Islands,163,Herbicides,2021,t,6.0,-0.10592524436720206
Northern Mariana Islands,163,Herbicides,2022,t,3.0,-0.1059575930371865
Northern Mariana Islands,163,Herbicides,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Fungicides and Bactericides,2015,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2016,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2017,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2018,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2019,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2020,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2021,t,1.0,-0.10597915881717614
Northern Mariana Islands,163,Fungicides and Bactericides,2022,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Fungicides and Bactericides,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2017,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2018,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2019,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2020,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2021,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2022,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Plant Growth Regulators,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2015,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2016,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2017,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2018,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2019,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2020,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2021,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2022,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Rodenticides,2023,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2015,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
Northern Mariana Islands,163,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
Norway,162,Pesticides (total),2015,t,631.0,-0.09918593812044277
Norway,162,Pesticides (total),2015,kg/ha,0.78,-0.10598153105297499
Norway,162,Pesticides (total),2015,kg/cap,0.12,-0.10598864776037156
Norway,162,Pesticides (total),2015,g/Int$,0.29,-0.10598681466907243
Norway,162,Pesticides (total),2016,t,676.0,-0.0987007080706761
Norway,162,Pesticides (total),2016,kg/ha,0.84,-0.1059808840795753
Norway,162,Pesticides (total),2016,kg/cap,0.13,-0.10598853993147163
Norway,162,Pesticides (total),2016,g/Int$,0.31,-0.10598659901127255
Norway,162,Pesticides (total),2017,t,671.0,-0.09875462252065018
Norway,162,Pesticides (total),2017,kg/ha,0.83,-0.10598099190847525
Norway,162,Pesticides (total),2017,kg/cap,0.13,-0.10598853993147163
Norway,162,Pesticides (total),2017,g/Int$,0.3,-0.10598670684017251
Norway,162,Pesticides (total),2018,t,614.0,-0.09936924725035462
Norway,162,Pesticides (total),2018,kg/ha,0.76,-0.10598174671077489
Norway,162,Pesticides (total),2018,kg/cap,0.12,-0.10598864776037156
Norway,162,Pesticides (total),2018,g/Int$,0.29,-0.10598681466907243
Norway,162,Pesticides (total),2019,t,604.0,-0.09947707615030277
Norway,162,Pesticides (total),2019,kg/ha,0.75,-0.10598185453967483
Norway,162,Pesticides (total),2019,kg/cap,0.11,-0.10598875558927151
Norway,162,Pesticides (total),2019,g/Int$,0.27,-0.10598703032687234
Norway,162,Pesticides (total),2020,t,688.0,-0.09857131339073832
Norway,162,Pesticides (total),2020,kg/ha,0.85,-0.10598077625067535
Norway,162,Pesticides (total),2020,kg/cap,0.13,-0.10598853993147163
Norway,162,Pesticides (total),2020,g/Int$,0.31,-0.10598659901127255
Norway,162,Pesticides (total),2021,t,710.0,-0.09833408981085238
Norway,162,Pesticides (total),2021,kg/ha,0.88,-0.10598045276397551
Norway,162,Pesticides (total),2021,kg/cap,0.13,-0.10598853993147163
Norway,162,Pesticides (total),2021,g/Int$,0.32,-0.1059864911823726
Norway,162,Pesticides (total),2022,t,762.0,-0.09777337953112201
Norway,162,Pesticides (total),2022,kg/ha,0.94,-0.10597980579057581
Norway,162,Pesticides (total),2022,kg/cap,0.14,-0.10598843210257168
Norway,162,Pesticides (total),2022,g/Int$,0.34,-0.10598627552457271
Norway,162,Pesticides (total),2023,t,629.0,-0.0992075039004324
Norway,162,Pesticides (total),2023,kg/ha,0.78,-0.10598153105297499
Norway,162,Pesticides (total),2023,kg/cap,0.11,-0.10598875558927151
Norway,162,Pesticides (total),2023,g/Int$,0.31,-0.10598659901127255
Norway,162,Insecticides,2015,t,6.0,-0.10592524436720206
Norway,162,Insecticides,2016,t,7.0,-0.10591446147720725
Norway,162,Insecticides,2017,t,7.0,-0.10591446147720725
Norway,162,Insecticides,2018,t,13.0,-0.10584976413723836
Norway,162,Insecticides,2019,t,10.0,-0.1058821128072228
Norway,162,Insecticides,2020,t,17.0,-0.1058066325772591
Norway,162,Insecticides,2021,t,16.0,-0.10581741546725391
Norway,162,Insecticides,2022,t,18.0,-0.10579584968726428
Norway,162,Insecticides,2023,t,16.0,-0.10581741546725391
Norway,162,Herbicides,2015,t,468.0,-0.1009435491895976
Norway,162,Herbicides,2016,t,524.0,-0.10033970734988795
Norway,162,Herbicides,2017,t,496.0,-0.10064162826974277
Norway,162,Herbicides,2018,t,485.0,-0.10076024005968573
Norway,162,Herbicides,2019,t,479.0,-0.10082493739965462
Norway,162,Herbicides,2020,t,522.0,-0.10036127312987758
Norway,162,Herbicides,2021,t,525.0,-0.10032892445989314
Norway,162,Herbicides,2022,t,577.0,-0.09976821418016277
Norway,162,Herbicides,2023,t,503.0,-0.10056614803977906
Norway,162,Fungicides and Bactericides,2015,t,94.0,-0.10497635004765835
Norway,162,Fungicides and Bactericides,2016,t,111.0,-0.1047930409177465
Norway,162,Fungicides and Bactericides,2017,t,115.0,-0.10474990935776723
Norway,162,Fungicides and Bactericides,2018,t,85.0,-0.10507339605761168
Norway,162,Fungicides and Bactericides,2019,t,79.0,-0.10513809339758057
Norway,162,Fungicides and Bactericides,2020,t,97.0,-0.1049440013776739
Norway,162,Fungicides and Bactericides,2021,t,112.0,-0.10478225802775168
Norway,162,Fungicides and Bactericides,2022,t,111.0,-0.1047930409177465
Norway,162,Fungicides and Bactericides,2023,t,81.0,-0.10511652761759094
Norway,162,Plant Growth Regulators,2015,t,62.0,-0.10532140252749242
Norway,162,Plant Growth Regulators,2016,t,34.0,-0.10562332344734723
Norway,162,Plant Growth Regulators,2017,t,53.0,-0.10541844853744575
Norway,162,Plant Growth Regulators,2018,t,31.0,-0.10565567211733168
Norway,162,Plant Growth Regulators,2019,t,36.0,-0.1056017576673576
Norway,162,Plant Growth Regulators,2020,t,52.0,-0.10542923142744057
Norway,162,Plant Growth Regulators,2021,t,57.0,-0.1053753169774665
Norway,162,Plant Growth Regulators,2022,t,56.0,-0.10538609986746131
Norway,162,Plant Growth Regulators,2023,t,29.0,-0.10567723789732131
Norway,162,Other Pesticides nes,2015,t,1.0,-0.10597915881717614
Norway,162,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
Norway,162,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
Oman,221,Pesticides (total),2015,t,333.0,-0.1023992393388976
Oman,221,Pesticides (total),2015,kg/ha,4.02,-0.10594659448939178
Oman,221,Pesticides (total),2015,kg/cap,0.08,-0.10598907907597137
Oman,221,Pesticides (total),2015,g/Int$,0.44,-0.10598519723557322
Oman,221,Pesticides (total),2016,t,347.0,-0.10224827887897019
Oman,221,Pesticides (total),2016,kg/ha,4.08,-0.10594594751599211
Oman,221,Pesticides (total),2016,kg/cap,0.08,-0.10598907907597137
Oman,221,Pesticides (total),2016,g/Int$,0.42,-0.10598541289337313
Oman,221,Pesticides (total),2017,t,275.0,-0.10302464695859685
Oman,221,Pesticides (total),2017,kg/ha,2.73,-0.1059605044174851
Oman,221,Pesticides (total),2017,kg/cap,0.06,-0.10598929473377126
Oman,221,Pesticides (total),2017,g/Int$,0.27,-0.10598703032687234
Oman,221,Pesticides (total),2018,t,204.0,-0.10379023214822872
Oman,221,Pesticides (total),2018,kg/ha,1.88,-0.1059696698739807
Oman,221,Pesticides (total),2018,kg/cap,0.04,-0.10598951039157115
Oman,221,Pesticides (total),2018,g/Int$,0.19,-0.10598789295807193
Oman,221,Pesticides (total),2019,t,305.0,-0.10270116025875241
Oman,221,Pesticides (total),2019,kg/ha,2.8,-0.10595974961518548
Oman,221,Pesticides (total),2019,kg/cap,0.07,-0.10598918690487132
Oman,221,Pesticides (total),2019,g/Int$,0.3,-0.10598670684017251
Oman,221,Pesticides (total),2020,t,295.0,-0.10280898915870056
Oman,221,Pesticides (total),2020,kg/ha,2.67,-0.10596115139088479
Oman,221,Pesticides (total),2020,kg/cap,0.07,-0.10598918690487132
Oman,221,Pesticides (total),2020,g/Int$,0.25,-0.10598724598467224
Oman,221,Pesticides (total),2021,t,284.0,-0.10292760094864352
Oman,221,Pesticides (total),2021,kg/ha,2.63,-0.10596158270648459
Oman,221,Pesticides (total),2021,kg/cap,0.06,-0.10598929473377126
Oman,221,Pesticides (total),2021,g/Int$,0.25,-0.10598724598467224
Oman,221,Pesticides (total),2022,t,415.0,-0.10151504235932278
Oman,221,Pesticides (total),2022,kg/ha,3.57,-0.10595144678988946
Oman,221,Pesticides (total),2022,kg/cap,0.09,-0.1059889712470714
Oman,221,Pesticides (total),2022,g/Int$,0.3,-0.10598670684017251
Oman,221,Pesticides (total),2023,t,415.0,-0.10151504235932278
Oman,221,Pesticides (total),2023,kg/ha,3.41,-0.10595317205228863
Oman,221,Pesticides (total),2023,kg/cap,0.08,-0.10598907907597137
Oman,221,Pesticides (total),2023,g/Int$,0.32,-0.1059864911823726
Oman,221,Insecticides,2015,t,177.0,-0.10408137017808872
Oman,221,Insecticides,2016,t,192.0,-0.1039196268281665
Oman,221,Insecticides,2017,t,152.0,-0.10435094242795909
Oman,221,Insecticides,2018,t,112.0,-0.10478225802775168
Oman,221,Insecticides,2019,t,63.0,-0.1053106196374976
Oman,221,Insecticides,2020,t,86.0,-0.10506261316761686
Oman,221,Insecticides,2021,t,109.0,-0.10481460669773612
Oman,221,Insecticides,2022,t,66.0,-0.10527827096751316
Oman,221,Insecticides,2023,t,66.0,-0.10527827096751316
Oman,221,Insecticides – Chlorinated Hydrocarbons,2021,t,0.0,-0.10598994170717095
Oman,221,Insecticides – Organo-phosphates,2021,t,4.0,-0.10594681014719169
Oman,221,Insecticides – Organo-phosphates,2022,t,1.0,-0.10597915881717614
Oman,221,Insecticides – Carbamates,2021,t,6.0,-0.10592524436720206
Oman,221,Insecticides – Pyrethroids,2021,t,148.0,-0.10439407398793835
Oman,221,Insecticides – Pyrethroids,2022,t,212.0,-0.1037039690282702
Oman,221,Insecticides - Biopesticides,2021,t,0.0,-0.10598994170717095
Oman,221,Insecticides - nes,2021,t,194.0,-0.10389806104817687
Oman,221,Herbicides,2015,t,9.0,-0.10589289569721762
Oman,221,Herbicides,2016,t,1.0,-0.10597915881717614
Oman,221,Herbicides,2017,t,2.0,-0.10596837592718132
Oman,221,Herbicides,2018,t,3.0,-0.1059575930371865
Oman,221,Herbicides,2019,t,3.0,-0.1059575930371865
Oman,221,Herbicides,2020,t,4.0,-0.10594681014719169
Oman,221,Herbicides,2021,t,6.0,-0.10592524436720206
Oman,221,Herbicides,2022,t,10.0,-0.1058821128072228
Oman,221,Herbicides,2023,t,10.0,-0.1058821128072228
Oman,221,Herbicides – Phenoxy hormone products,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Triazines,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Amides,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Carbamates,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Dinitroanilines,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Urea derivates,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Sulfonyl ureas,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Bipiridils,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides – Uracil,2021,t,0.0,-0.10598994170717095
Oman,221,Herbicides - nes,2021,t,18.0,-0.10579584968726428
Oman,221,Fungicides and Bactericides,2015,t,97.0,-0.1049440013776739
Oman,221,Fungicides and Bactericides,2016,t,103.0,-0.10487930403770501
Oman,221,Fungicides and Bactericides,2017,t,66.0,-0.10527827096751316
Oman,221,Fungicides and Bactericides,2018,t,29.0,-0.10567723789732131
Oman,221,Fungicides and Bactericides,2019,t,81.0,-0.10511652761759094
Oman,221,Fungicides and Bactericides,2020,t,70.0,-0.1052351394075339
Oman,221,Fungicides and Bactericides,2021,t,58.0,-0.10536453408747168
Oman,221,Fungicides and Bactericides,2022,t,94.0,-0.10497635004765835
Oman,221,Fungicides and Bactericides,2023,t,94.0,-0.10497635004765835
Oman,221,Fung & Bact – Inorganics,2021,t,0.0,-0.10598994170717095
Oman,221,Fung & Bact – Dithiocarbamates,2021,t,0.0,-0.10598994170717095
Oman,221,Fung & Bact – Benzimidazoles,2021,t,0.0,-0.10598994170717095
Oman,221,"Fung & Bact – Triazoles, diazoles",2021,t,0.0,-0.10598994170717095
Oman,221,"Fung & Bact – Diazines, morpholines",2021,t,0.0,-0.10598994170717095
Oman,221,Fung & Bact - nes,2021,t,97.0,-0.1049440013776739
Oman,221,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2017,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2018,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2019,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2020,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2021,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2022,t,0.0,-0.10598994170717095
Oman,221,Plant Growth Regulators,2023,t,0.0,-0.10598994170717095
Oman,221,Rodenticides,2015,t,15.0,-0.10582819835724873
Oman,221,Rodenticides,2016,t,25.0,-0.10572036945730058
Oman,221,Rodenticides,2017,t,24.0,-0.1057311523472954
Oman,221,Rodenticides,2018,t,22.0,-0.10575271812728503
Oman,221,Rodenticides,2019,t,38.0,-0.10558019188736797
Oman,221,Rodenticides,2020,t,29.0,-0.10567723789732131
Oman,221,Rodenticides,2021,t,21.0,-0.10576350101727984
Oman,221,Rodenticides,2022,t,31.0,-0.10565567211733168
Oman,221,Rodenticides,2023,t,31.0,-0.10565567211733168
Oman,221,Rodenticides – Anti-coagulants,2021,t,47.0,-0.10548314587741464
Oman,221,Rodenticides – Anti-coagulants,2022,t,68.0,-0.10525670518752353
Oman,221,Rodenticides – Cyanide Generators,2021,t,0.0,-0.10598994170717095
Oman,221,Rodenticides – Hypercalcaemics,2021,t,0.0,-0.10598994170717095
Oman,221,Rodenticides – Narcotics,2021,t,0.0,-0.10598994170717095
Oman,221,Rodenticides – Other,2021,t,0.0,-0.10598994170717095
Oman,221,Other Pesticides nes,2015,t,36.0,-0.1056017576673576
Oman,221,Other Pesticides nes,2016,t,26.0,-0.10570958656730577
Oman,221,Other Pesticides nes,2017,t,32.0,-0.10564488922733686
Oman,221,Other Pesticides nes,2018,t,38.0,-0.10558019188736797
Oman,221,Other Pesticides nes,2019,t,120.0,-0.10469599490779316
Oman,221,Other Pesticides nes,2020,t,105.0,-0.10485773825771538
Oman,221,Other Pesticides nes,2021,t,89.0,-0.10503026449763242
